,issue_date_year,zip_code,permit_type,permit_issue_count
3840,2013,60634.0,PERMIT - WRECKING/DEMOLITION,7
3841,2013,60636.0,PERMIT - EASY PERMIT PROCESS,163
3842,2013,60636.0,PERMIT - ELECTRIC WIRING,199
3843,2013,60636.0,PERMIT - ELEVATOR EQUIPMENT,9
3844,2013,60636.0,PERMIT - NEW CONSTRUCTION,4
3845,2013,60636.0,PERMIT - REINSTATE REVOKED PMT,4
3846,2013,60636.0,PERMIT - RENOVATION/ALTERATION,59
3847,2013,60636.0,PERMIT - SIGNS,21
3848,2013,60636.0,PERMIT - WRECKING/DEMOLITION,90
3849,2013,60637.0,PERMIT - EASY PERMIT PROCESS,194
3850,2013,60637.0,PERMIT - ELECTRIC WIRING,219
3851,2013,60637.0,PERMIT - ELEVATOR EQUIPMENT,24
3852,2013,60637.0,PERMIT - NEW CONSTRUCTION,23
3853,2013,60637.0,PERMIT - REINSTATE REVOKED PMT,12
3854,2013,60637.0,PERMIT - RENOVATION/ALTERATION,203
3855,2013,60637.0,PERMIT - SCAFFOLDING,10
3856,2013,60637.0,PERMIT - SIGNS,26
3857,2013,60637.0,PERMIT - WRECKING/DEMOLITION,40
3858,2013,60638.0,PERMIT - EASY PERMIT PROCESS,159
3859,2013,60638.0,PERMIT - ELECTRIC WIRING,278
3860,2013,60638.0,PERMIT - ELEVATOR EQUIPMENT,4
3861,2013,60638.0,PERMIT - NEW CONSTRUCTION,6
3862,2013,60638.0,PERMIT - REINSTATE REVOKED PMT,6
3863,2013,60638.0,PERMIT - RENOVATION/ALTERATION,58
3864,2013,60638.0,PERMIT - SIGNS,33
3865,2013,60638.0,PERMIT - WRECKING/DEMOLITION,12
3866,2013,60639.0,PERMIT - EASY PERMIT PROCESS,248
3867,2013,60639.0,PERMIT - ELECTRIC WIRING,249
3868,2013,60639.0,PERMIT - ELEVATOR EQUIPMENT,3
3869,2013,60639.0,PERMIT - NEW CONSTRUCTION,2
3870,2013,60639.0,PERMIT - RENOVATION/ALTERATION,163
3871,2013,60639.0,PERMIT - SIGNS,72
3872,2013,60639.0,PERMIT - WRECKING/DEMOLITION,7
3873,2013,60640.0,PERMIT - EASY PERMIT PROCESS,229
3874,2013,60640.0,PERMIT - ELECTRIC WIRING,193
3875,2013,60640.0,PERMIT - ELEVATOR EQUIPMENT,27
3876,2013,60640.0,PERMIT - NEW CONSTRUCTION,35
3877,2013,60640.0,PERMIT - REINSTATE REVOKED PMT,6
3878,2013,60640.0,PERMIT - RENOVATION/ALTERATION,152
3879,2013,60640.0,PERMIT - SCAFFOLDING,13
3880,2013,60640.0,PERMIT - SIGNS,70
3881,2013,60640.0,PERMIT - WRECKING/DEMOLITION,10
3882,2013,60641.0,PERMIT - EASY PERMIT PROCESS,263
3883,2013,60641.0,PERMIT - ELECTRIC WIRING,233
3884,2013,60641.0,PERMIT - ELEVATOR EQUIPMENT,4
3885,2013,60641.0,PERMIT - NEW CONSTRUCTION,23
3886,2013,60641.0,PERMIT - REINSTATE REVOKED PMT,8
3887,2013,60641.0,PERMIT - RENOVATION/ALTERATION,179
3888,2013,60641.0,PERMIT - SIGNS,37
3889,2013,60641.0,PERMIT - WRECKING/DEMOLITION,8
3890,2013,60642.0,PERMIT - EASY PERMIT PROCESS,110
3891,2013,60642.0,PERMIT - ELECTRIC WIRING,117
3892,2013,60642.0,PERMIT - ELEVATOR EQUIPMENT,13
3893,2013,60642.0,PERMIT - NEW CONSTRUCTION,31
3894,2013,60642.0,PERMIT - REINSTATE REVOKED PMT,3
3895,2013,60642.0,PERMIT - RENOVATION/ALTERATION,104
3896,2013,60642.0,PERMIT - SCAFFOLDING,2
3897,2013,60642.0,PERMIT - SIGNS,85
3898,2013,60642.0,PERMIT - WRECKING/DEMOLITION,19
3899,2013,60643.0,PERMIT - EASY PERMIT PROCESS,198
3900,2013,60643.0,PERMIT - ELECTRIC WIRING,258
3901,2013,60643.0,PERMIT - ELEVATOR EQUIPMENT,11
3902,2013,60643.0,PERMIT - NEW CONSTRUCTION,24
3903,2013,60643.0,PERMIT - REINSTATE REVOKED PMT,4
3904,2013,60643.0,PERMIT - RENOVATION/ALTERATION,101
3905,2013,60643.0,PERMIT - SIGNS,42
3906,2013,60643.0,PERMIT - WRECKING/DEMOLITION,15
3907,2013,60644.0,PERMIT - EASY PERMIT PROCESS,172
3908,2013,60644.0,PERMIT - ELECTRIC WIRING,174
3909,2013,60644.0,PERMIT - ELEVATOR EQUIPMENT,6
3910,2013,60644.0,PERMIT - NEW CONSTRUCTION,5
3911,2013,60644.0,PERMIT - REINSTATE REVOKED PMT,4
3912,2013,60644.0,PERMIT - RENOVATION/ALTERATION,114
3913,2013,60644.0,PERMIT - SCAFFOLDING,1
3914,2013,60644.0,PERMIT - SIGNS,38
3915,2013,60644.0,PERMIT - WRECKING/DEMOLITION,49
3916,2013,60645.0,PERMIT - EASY PERMIT PROCESS,119
3917,2013,60645.0,PERMIT - ELECTRIC WIRING,110
3918,2013,60645.0,PERMIT - ELEVATOR EQUIPMENT,8
3919,2013,60645.0,PERMIT - NEW CONSTRUCTION,13
3920,2013,60645.0,PERMIT - REINSTATE REVOKED PMT,2
3921,2013,60645.0,PERMIT - RENOVATION/ALTERATION,72
3922,2013,60645.0,PERMIT - SIGNS,2
3923,2013,60645.0,PERMIT - WRECKING/DEMOLITION,5
3924,2013,60646.0,PERMIT - EASY PERMIT PROCESS,107
3925,2013,60646.0,PERMIT - ELECTRIC WIRING,128
3926,2013,60646.0,PERMIT - ELEVATOR EQUIPMENT,1
3927,2013,60646.0,PERMIT - NEW CONSTRUCTION,18
3928,2013,60646.0,PERMIT - REINSTATE REVOKED PMT,2
3929,2013,60646.0,PERMIT - RENOVATION/ALTERATION,67
3930,2013,60646.0,PERMIT - SIGNS,6
3931,2013,60646.0,PERMIT - WRECKING/DEMOLITION,6
3932,2013,60647.0,PERMIT - EASY PERMIT PROCESS,460
3933,2013,60647.0,PERMIT - ELECTRIC WIRING,360
3934,2013,60647.0,PERMIT - ELEVATOR EQUIPMENT,15
3935,2013,60647.0,PERMIT - NEW CONSTRUCTION,99
3936,2013,60647.0,PERMIT - REINSTATE REVOKED PMT,16
3937,2013,60647.0,PERMIT - RENOVATION/ALTERATION,370
3938,2013,60647.0,PERMIT - SIGNS,122
3939,2013,60647.0,PERMIT - WRECKING/DEMOLITION,58
3940,2013,60649.0,PERMIT - EASY PERMIT PROCESS,150
3941,2013,60649.0,PERMIT - ELECTRIC WIRING,201
3942,2013,60649.0,PERMIT - ELEVATOR EQUIPMENT,10
3943,2013,60649.0,PERMIT - NEW CONSTRUCTION,2
3944,2013,60649.0,PERMIT - REINSTATE REVOKED PMT,4
3945,2013,60649.0,PERMIT - RENOVATION/ALTERATION,116
3946,2013,60649.0,PERMIT - SCAFFOLDING,9
3947,2013,60649.0,PERMIT - SIGNS,4
3948,2013,60649.0,PERMIT - WRECKING/DEMOLITION,10
3949,2013,60651.0,PERMIT - EASY PERMIT PROCESS,222
3950,2013,60651.0,PERMIT - ELECTRIC WIRING,241
3951,2013,60651.0,PERMIT - ELEVATOR EQUIPMENT,4
3952,2013,60651.0,PERMIT - NEW CONSTRUCTION,4
3953,2013,60651.0,PERMIT - REINSTATE REVOKED PMT,3
3954,2013,60651.0,PERMIT - RENOVATION/ALTERATION,164
3955,2013,60651.0,PERMIT - SCAFFOLDING,1
3956,2013,60651.0,PERMIT - SIGNS,12
3957,2013,60651.0,PERMIT - WRECKING/DEMOLITION,49
3958,2013,60652.0,PERMIT - EASY PERMIT PROCESS,121
3959,2013,60652.0,PERMIT - ELECTRIC WIRING,139
3960,2013,60652.0,PERMIT - ELEVATOR EQUIPMENT,2
3961,2013,60652.0,PERMIT - NEW CONSTRUCTION,1
3962,2013,60652.0,PERMIT - REINSTATE REVOKED PMT,1
3963,2013,60652.0,PERMIT - RENOVATION/ALTERATION,47
3964,2013,60652.0,PERMIT - SIGNS,13
3965,2013,60653.0,PERMIT - EASY PERMIT PROCESS,91
3966,2013,60653.0,PERMIT - ELECTRIC WIRING,133
3967,2013,60653.0,PERMIT - ELEVATOR EQUIPMENT,16
3968,2013,60653.0,PERMIT - NEW CONSTRUCTION,17
3969,2013,60653.0,PERMIT - REINSTATE REVOKED PMT,6
3970,2013,60653.0,PERMIT - RENOVATION/ALTERATION,76
3971,2013,60653.0,PERMIT - SCAFFOLDING,4
3972,2013,60653.0,PERMIT - SIGNS,32
3973,2013,60653.0,PERMIT - WRECKING/DEMOLITION,8
3974,2013,60654.0,PERMIT - EASY PERMIT PROCESS,165
3975,2013,60654.0,PERMIT - ELECTRIC WIRING,382
3976,2013,60654.0,PERMIT - ELEVATOR EQUIPMENT,36
3977,2013,60654.0,PERMIT - NEW CONSTRUCTION,18
3978,2013,60654.0,PERMIT - REINSTATE REVOKED PMT,6
3979,2013,60654.0,PERMIT - RENOVATION/ALTERATION,175
3980,2013,60654.0,PERMIT - SCAFFOLDING,28
3981,2013,60654.0,PERMIT - SIGNS,135
3982,2013,60654.0,PERMIT - WRECKING/DEMOLITION,3
3983,2013,60655.0,PERMIT - EASY PERMIT PROCESS,118
3984,2013,60655.0,PERMIT - ELECTRIC WIRING,72
3985,2013,60655.0,PERMIT - ELEVATOR EQUIPMENT,6
3986,2013,60655.0,PERMIT - NEW CONSTRUCTION,9
3987,2013,60655.0,PERMIT - REINSTATE REVOKED PMT,3
3988,2013,60655.0,PERMIT - RENOVATION/ALTERATION,54
3989,2013,60655.0,PERMIT - SIGNS,26
3990,2013,60655.0,PERMIT - WRECKING/DEMOLITION,4
3991,2013,60656.0,PERMIT - EASY PERMIT PROCESS,98
3992,2013,60656.0,PERMIT - ELECTRIC WIRING,79
3993,2013,60656.0,PERMIT - ELEVATOR EQUIPMENT,2
3994,2013,60656.0,PERMIT - NEW CONSTRUCTION,6
3995,2013,60656.0,PERMIT - REINSTATE REVOKED PMT,1
3996,2013,60656.0,PERMIT - RENOVATION/ALTERATION,35
3997,2013,60656.0,PERMIT - SIGNS,14
3998,2013,60656.0,PERMIT - WRECKING/DEMOLITION,3
3999,2013,60657.0,PERMIT - EASY PERMIT PROCESS,336
4000,2013,60657.0,PERMIT - ELECTRIC WIRING,293
4001,2013,60657.0,PERMIT - ELEVATOR EQUIPMENT,41
4002,2013,60657.0,PERMIT - NEW CONSTRUCTION,94
4003,2013,60657.0,PERMIT - REINSTATE REVOKED PMT,8
4004,2013,60657.0,PERMIT - RENOVATION/ALTERATION,239
4005,2013,60657.0,PERMIT - SCAFFOLDING,20
4006,2013,60657.0,PERMIT - SIGNS,140
4007,2013,60657.0,PERMIT - WRECKING/DEMOLITION,79
4008,2013,60659.0,PERMIT - EASY PERMIT PROCESS,94
4009,2013,60659.0,PERMIT - ELECTRIC WIRING,119
4010,2013,60659.0,PERMIT - ELEVATOR EQUIPMENT,1
4011,2013,60659.0,PERMIT - NEW CONSTRUCTION,3
4012,2013,60659.0,PERMIT - REINSTATE REVOKED PMT,1
4013,2013,60659.0,PERMIT - RENOVATION/ALTERATION,86
4014,2013,60659.0,PERMIT - SIGNS,43
4015,2013,60660.0,PERMIT - EASY PERMIT PROCESS,114
4016,2013,60660.0,PERMIT - ELECTRIC WIRING,138
4017,2013,60660.0,PERMIT - ELEVATOR EQUIPMENT,13
4018,2013,60660.0,PERMIT - NEW CONSTRUCTION,16
4019,2013,60660.0,PERMIT - REINSTATE REVOKED PMT,3
4020,2013,60660.0,PERMIT - RENOVATION/ALTERATION,91
4021,2013,60660.0,PERMIT - SCAFFOLDING,10
4022,2013,60660.0,PERMIT - SIGNS,39
4023,2013,60660.0,PERMIT - WRECKING/DEMOLITION,9
4024,2013,60661.0,PERMIT - EASY PERMIT PROCESS,50
4025,2013,60661.0,PERMIT - ELECTRIC WIRING,192
4026,2013,60661.0,PERMIT - ELEVATOR EQUIPMENT,13
4027,2013,60661.0,PERMIT - NEW CONSTRUCTION,18
4028,2013,60661.0,PERMIT - RENOVATION/ALTERATION,74
4029,2013,60661.0,PERMIT - SCAFFOLDING,11
4030,2013,60661.0,PERMIT - SIGNS,41
4031,2013,60661.0,PERMIT - WRECKING/DEMOLITION,4
4032,2013,60666.0,PERMIT - EASY PERMIT PROCESS,8
4033,2013,60666.0,PERMIT - ELECTRIC WIRING,231
4034,2013,60666.0,PERMIT - ELEVATOR EQUIPMENT,3
4035,2013,60666.0,PERMIT - NEW CONSTRUCTION,6
4036,2013,60666.0,PERMIT - RENOVATION/ALTERATION,48
4037,2013,60666.0,PERMIT - SCAFFOLDING,1
4038,2013,60666.0,PERMIT - SIGNS,77
4039,2013,60666.0,PERMIT - WRECKING/DEMOLITION,4
4040,2013,60707.0,PERMIT - EASY PERMIT PROCESS,60
4041,2013,60707.0,PERMIT - ELECTRIC WIRING,89
4042,2013,60707.0,PERMIT - ELEVATOR EQUIPMENT,3
4043,2013,60707.0,PERMIT - NEW CONSTRUCTION,9
4044,2013,60707.0,PERMIT - REINSTATE REVOKED PMT,2
4045,2013,60707.0,PERMIT - RENOVATION/ALTERATION,24
4046,2013,60707.0,PERMIT - SIGNS,25
4047,2013,60707.0,PERMIT - WRECKING/DEMOLITION,1
4048,2013,60827.0,PERMIT - EASY PERMIT PROCESS,9
4049,2013,60827.0,PERMIT - ELECTRIC WIRING,23
4050,2013,60827.0,PERMIT - RENOVATION/ALTERATION,16
4051,2014,60601.0,PERMIT - EASY PERMIT PROCESS,135
4052,2014,60601.0,PERMIT - ELECTRIC WIRING,505
4053,2014,60601.0,PERMIT - ELEVATOR EQUIPMENT,40
4054,2014,60601.0,PERMIT - NEW CONSTRUCTION,34
4055,2014,60601.0,PERMIT - REINSTATE REVOKED PMT,9
4056,2014,60601.0,PERMIT - RENOVATION/ALTERATION,207
4057,2014,60601.0,PERMIT - SCAFFOLDING,22
4058,2014,60601.0,PERMIT - SIGNS,60
4059,2014,60601.0,PERMIT - WRECKING/DEMOLITION,2
4060,2014,60602.0,PERMIT - EASY PERMIT PROCESS,58
4061,2014,60602.0,PERMIT - ELECTRIC WIRING,214
4062,2014,60602.0,PERMIT - ELEVATOR EQUIPMENT,19
4063,2014,60602.0,PERMIT - NEW CONSTRUCTION,2
4064,2014,60602.0,PERMIT - REINSTATE REVOKED PMT,9
4065,2014,60602.0,PERMIT - RENOVATION/ALTERATION,124
4066,2014,60602.0,PERMIT - SCAFFOLDING,13
4067,2014,60602.0,PERMIT - SIGNS,13
4068,2014,60603.0,PERMIT - EASY PERMIT PROCESS,66
4069,2014,60603.0,PERMIT - ELECTRIC WIRING,308
4070,2014,60603.0,PERMIT - ELEVATOR EQUIPMENT,24
4071,2014,60603.0,PERMIT - NEW CONSTRUCTION,7
4072,2014,60603.0,PERMIT - REINSTATE REVOKED PMT,3
4073,2014,60603.0,PERMIT - RENOVATION/ALTERATION,149
4074,2014,60603.0,PERMIT - SCAFFOLDING,19
4075,2014,60603.0,PERMIT - SIGNS,27
4076,2014,60604.0,PERMIT - EASY PERMIT PROCESS,24
4077,2014,60604.0,PERMIT - ELECTRIC WIRING,256
4078,2014,60604.0,PERMIT - ELEVATOR EQUIPMENT,8
4079,2014,60604.0,PERMIT - NEW CONSTRUCTION,1
4080,2014,60604.0,PERMIT - REINSTATE REVOKED PMT,2
4081,2014,60604.0,PERMIT - RENOVATION/ALTERATION,97
4082,2014,60604.0,PERMIT - SCAFFOLDING,13
4083,2014,60604.0,PERMIT - SIGNS,4
4084,2014,60605.0,PERMIT - EASY PERMIT PROCESS,88
4085,2014,60605.0,PERMIT - ELECTRIC WIRING,223
4086,2014,60605.0,PERMIT - ELEVATOR EQUIPMENT,18
4087,2014,60605.0,PERMIT - NEW CONSTRUCTION,72
4088,2014,60605.0,PERMIT - REINSTATE REVOKED PMT,32
4089,2014,60605.0,PERMIT - RENOVATION/ALTERATION,119
4090,2014,60605.0,PERMIT - SCAFFOLDING,32
4091,2014,60605.0,PERMIT - SIGNS,24
4092,2014,60605.0,PERMIT - WRECKING/DEMOLITION,1
4093,2014,60606.0,PERMIT - EASY PERMIT PROCESS,151
4094,2014,60606.0,PERMIT - ELECTRIC WIRING,822
4095,2014,60606.0,PERMIT - ELEVATOR EQUIPMENT,33
4096,2014,60606.0,PERMIT - NEW CONSTRUCTION,10
4097,2014,60606.0,PERMIT - REINSTATE REVOKED PMT,1
4098,2014,60606.0,PERMIT - RENOVATION/ALTERATION,367
4099,2014,60606.0,PERMIT - SCAFFOLDING,30
4100,2014,60606.0,PERMIT - SIGNS,53
4101,2014,60606.0,PERMIT - WRECKING/DEMOLITION,1
4102,2014,60607.0,PERMIT - EASY PERMIT PROCESS,147
4103,2014,60607.0,PERMIT - ELECTRIC WIRING,280
4104,2014,60607.0,PERMIT - ELEVATOR EQUIPMENT,37
4105,2014,60607.0,PERMIT - NEW CONSTRUCTION,37
4106,2014,60607.0,PERMIT - REINSTATE REVOKED PMT,8
4107,2014,60607.0,PERMIT - RENOVATION/ALTERATION,193
4108,2014,60607.0,PERMIT - SCAFFOLDING,21
4109,2014,60607.0,PERMIT - SIGNS,111
4110,2014,60607.0,PERMIT - WRECKING/DEMOLITION,9
4111,2014,60608.0,PERMIT - EASY PERMIT PROCESS,240
4112,2014,60608.0,PERMIT - ELECTRIC WIRING,296
4113,2014,60608.0,PERMIT - ELEVATOR EQUIPMENT,23
4114,2014,60608.0,PERMIT - NEW CONSTRUCTION,53
4115,2014,60608.0,PERMIT - REINSTATE REVOKED PMT,13
4116,2014,60608.0,PERMIT - RENOVATION/ALTERATION,202
4117,2014,60608.0,PERMIT - SCAFFOLDING,4
4118,2014,60608.0,PERMIT - SIGNS,64
4119,2014,60608.0,PERMIT - WRECKING/DEMOLITION,23
4120,2014,60609.0,PERMIT - EASY PERMIT PROCESS,246
4121,2014,60609.0,PERMIT - ELECTRIC WIRING,332
4122,2014,60609.0,PERMIT - ELEVATOR EQUIPMENT,20
4123,2014,60609.0,PERMIT - NEW CONSTRUCTION,49
4124,2014,60609.0,PERMIT - REINSTATE REVOKED PMT,1
4125,2014,60609.0,PERMIT - RENOVATION/ALTERATION,162
4126,2014,60609.0,PERMIT - SCAFFOLDING,4
4127,2014,60609.0,PERMIT - SIGNS,34
4128,2014,60609.0,PERMIT - WRECKING/DEMOLITION,53
4129,2014,60610.0,PERMIT - EASY PERMIT PROCESS,249
4130,2014,60610.0,PERMIT - ELECTRIC WIRING,275
4131,2014,60610.0,PERMIT - ELEVATOR EQUIPMENT,45
4132,2014,60610.0,PERMIT - NEW CONSTRUCTION,37
4133,2014,60610.0,PERMIT - REINSTATE REVOKED PMT,4
4134,2014,60610.0,PERMIT - RENOVATION/ALTERATION,166
4135,2014,60610.0,PERMIT - SCAFFOLDING,46
4136,2014,60610.0,PERMIT - SIGNS,31
4137,2014,60610.0,PERMIT - WRECKING/DEMOLITION,4
4138,2014,60611.0,PERMIT - EASY PERMIT PROCESS,295
4139,2014,60611.0,PERMIT - ELECTRIC WIRING,963
4140,2014,60611.0,PERMIT - ELEVATOR EQUIPMENT,105
4141,2014,60611.0,PERMIT - NEW CONSTRUCTION,30
4142,2014,60611.0,PERMIT - REINSTATE REVOKED PMT,6
4143,2014,60611.0,PERMIT - RENOVATION/ALTERATION,403
4144,2014,60611.0,PERMIT - SCAFFOLDING,61
4145,2014,60611.0,PERMIT - SIGNS,183
4146,2014,60611.0,PERMIT - WRECKING/DEMOLITION,5
4147,2014,60612.0,PERMIT - EASY PERMIT PROCESS,183
4148,2014,60612.0,PERMIT - ELECTRIC WIRING,296
4149,2014,60612.0,PERMIT - ELEVATOR EQUIPMENT,23
4150,2014,60612.0,PERMIT - NEW CONSTRUCTION,46
4151,2014,60612.0,PERMIT - REINSTATE REVOKED PMT,6
4152,2014,60612.0,PERMIT - RENOVATION/ALTERATION,149
4153,2014,60612.0,PERMIT - SCAFFOLDING,4
4154,2014,60612.0,PERMIT - SIGNS,34
4155,2014,60612.0,PERMIT - WRECKING/DEMOLITION,34
4156,2014,60613.0,PERMIT - EASY PERMIT PROCESS,209
4157,2014,60613.0,PERMIT - ELECTRIC WIRING,242
4158,2014,60613.0,PERMIT - ELEVATOR EQUIPMENT,11
4159,2014,60613.0,PERMIT - NEW CONSTRUCTION,70
4160,2014,60613.0,PERMIT - REINSTATE REVOKED PMT,9
4161,2014,60613.0,PERMIT - RENOVATION/ALTERATION,170
4162,2014,60613.0,PERMIT - SCAFFOLDING,13
4163,2014,60613.0,PERMIT - SIGNS,28
4164,2014,60613.0,PERMIT - WRECKING/DEMOLITION,53
4165,2014,60614.0,PERMIT - EASY PERMIT PROCESS,378
4166,2014,60614.0,PERMIT - ELECTRIC WIRING,677
4167,2014,60614.0,PERMIT - ELEVATOR EQUIPMENT,66
4168,2014,60614.0,PERMIT - NEW CONSTRUCTION,104
4169,2014,60614.0,PERMIT - REINSTATE REVOKED PMT,12
4170,2014,60614.0,PERMIT - RENOVATION/ALTERATION,324
4171,2014,60614.0,PERMIT - SCAFFOLDING,20
4172,2014,60614.0,PERMIT - SIGNS,107
4173,2014,60614.0,PERMIT - WRECKING/DEMOLITION,82
4174,2014,60615.0,PERMIT - EASY PERMIT PROCESS,121
4175,2014,60615.0,PERMIT - ELECTRIC WIRING,226
4176,2014,60615.0,PERMIT - ELEVATOR EQUIPMENT,16
4177,2014,60615.0,PERMIT - NEW CONSTRUCTION,26
4178,2014,60615.0,PERMIT - REINSTATE REVOKED PMT,6
4179,2014,60615.0,PERMIT - RENOVATION/ALTERATION,110
4180,2014,60615.0,PERMIT - SCAFFOLDING,10
4181,2014,60615.0,PERMIT - SIGNS,26
4182,2014,60615.0,PERMIT - WRECKING/DEMOLITION,4
4183,2014,60616.0,PERMIT - EASY PERMIT PROCESS,193
4184,2014,60616.0,PERMIT - ELECTRIC WIRING,318
4185,2014,60616.0,PERMIT - ELEVATOR EQUIPMENT,17
4186,2014,60616.0,PERMIT - NEW CONSTRUCTION,41
4187,2014,60616.0,PERMIT - REINSTATE REVOKED PMT,6
4188,2014,60616.0,PERMIT - RENOVATION/ALTERATION,151
4189,2014,60616.0,PERMIT - SCAFFOLDING,16
4190,2014,60616.0,PERMIT - SIGNS,51
4191,2014,60616.0,PERMIT - WRECKING/DEMOLITION,13
4192,2014,60617.0,PERMIT - EASY PERMIT PROCESS,219
4193,2014,60617.0,PERMIT - ELECTRIC WIRING,479
4194,2014,60617.0,PERMIT - ELEVATOR EQUIPMENT,12
4195,2014,60617.0,PERMIT - NEW CONSTRUCTION,6
4196,2014,60617.0,PERMIT - REINSTATE REVOKED PMT,1
4197,2014,60617.0,PERMIT - RENOVATION/ALTERATION,113
4198,2014,60617.0,PERMIT - SIGNS,44
4199,2014,60617.0,PERMIT - WRECKING/DEMOLITION,22
4200,2014,60618.0,PERMIT - EASY PERMIT PROCESS,455
4201,2014,60618.0,PERMIT - ELECTRIC WIRING,437
4202,2014,60618.0,PERMIT - ELEVATOR EQUIPMENT,9
4203,2014,60618.0,PERMIT - NEW CONSTRUCTION,162
4204,2014,60618.0,PERMIT - REINSTATE REVOKED PMT,11
4205,2014,60618.0,PERMIT - RENOVATION/ALTERATION,400
4206,2014,60618.0,PERMIT - SIGNS,112
4207,2014,60618.0,PERMIT - WRECKING/DEMOLITION,123
4208,2014,60619.0,PERMIT - EASY PERMIT PROCESS,246
4209,2014,60619.0,PERMIT - ELECTRIC WIRING,390
4210,2014,60619.0,PERMIT - ELEVATOR EQUIPMENT,9
4211,2014,60619.0,PERMIT - NEW CONSTRUCTION,2
4212,2014,60619.0,PERMIT - REINSTATE REVOKED PMT,3
4213,2014,60619.0,PERMIT - RENOVATION/ALTERATION,154
4214,2014,60619.0,PERMIT - SIGNS,21
4215,2014,60619.0,PERMIT - WRECKING/DEMOLITION,19
4216,2014,60620.0,PERMIT - EASY PERMIT PROCESS,227
4217,2014,60620.0,PERMIT - ELECTRIC WIRING,400
4218,2014,60620.0,PERMIT - ELEVATOR EQUIPMENT,11
4219,2014,60620.0,PERMIT - NEW CONSTRUCTION,2
4220,2014,60620.0,PERMIT - REINSTATE REVOKED PMT,2
4221,2014,60620.0,PERMIT - RENOVATION/ALTERATION,169
4222,2014,60620.0,PERMIT - SIGNS,32
4223,2014,60620.0,PERMIT - WRECKING/DEMOLITION,21
4224,2014,60621.0,PERMIT - EASY PERMIT PROCESS,133
4225,2014,60621.0,PERMIT - ELECTRIC WIRING,200
4226,2014,60621.0,PERMIT - ELEVATOR EQUIPMENT,2
4227,2014,60621.0,PERMIT - NEW CONSTRUCTION,8
4228,2014,60621.0,PERMIT - REINSTATE REVOKED PMT,3
4229,2014,60621.0,PERMIT - RENOVATION/ALTERATION,106
4230,2014,60621.0,PERMIT - SCAFFOLDING,2
4231,2014,60621.0,PERMIT - SIGNS,16
4232,2014,60621.0,PERMIT - WRECKING/DEMOLITION,49
4233,2014,60622.0,PERMIT - EASY PERMIT PROCESS,399
4234,2014,60622.0,PERMIT - ELECTRIC WIRING,365
4235,2014,60622.0,PERMIT - ELEVATOR EQUIPMENT,14
4236,2014,60622.0,PERMIT - NEW CONSTRUCTION,120
4237,2014,60622.0,PERMIT - REINSTATE REVOKED PMT,1
4238,2014,60622.0,PERMIT - RENOVATION/ALTERATION,305
4239,2014,60622.0,PERMIT - SCAFFOLDING,6
4240,2014,60622.0,PERMIT - SIGNS,143
4241,2014,60622.0,PERMIT - WRECKING/DEMOLITION,67
4242,2014,60623.0,PERMIT - EASY PERMIT PROCESS,210
4243,2014,60623.0,PERMIT - ELECTRIC WIRING,350
4244,2014,60623.0,PERMIT - ELEVATOR EQUIPMENT,6
4245,2014,60623.0,PERMIT - NEW CONSTRUCTION,11
4246,2014,60623.0,PERMIT - REINSTATE REVOKED PMT,4
4247,2014,60623.0,PERMIT - RENOVATION/ALTERATION,181
4248,2014,60623.0,PERMIT - SIGNS,34
4249,2014,60623.0,PERMIT - WRECKING/DEMOLITION,37
4250,2014,60624.0,PERMIT - EASY PERMIT PROCESS,159
4251,2014,60624.0,PERMIT - ELECTRIC WIRING,217
4252,2014,60624.0,PERMIT - ELEVATOR EQUIPMENT,11
4253,2014,60624.0,PERMIT - NEW CONSTRUCTION,6
4254,2014,60624.0,PERMIT - REINSTATE REVOKED PMT,4
4255,2014,60624.0,PERMIT - RENOVATION/ALTERATION,167
4256,2014,60624.0,PERMIT - SCAFFOLDING,1
4257,2014,60624.0,PERMIT - SIGNS,6
4258,2014,60624.0,PERMIT - WRECKING/DEMOLITION,30
4259,2014,60625.0,PERMIT - EASY PERMIT PROCESS,279
4260,2014,60625.0,PERMIT - ELECTRIC WIRING,262
4261,2014,60625.0,PERMIT - ELEVATOR EQUIPMENT,13
4262,2014,60625.0,PERMIT - NEW CONSTRUCTION,38
4263,2014,60625.0,PERMIT - REINSTATE REVOKED PMT,10
4264,2014,60625.0,PERMIT - RENOVATION/ALTERATION,240
4265,2014,60625.0,PERMIT - SIGNS,50
4266,2014,60625.0,PERMIT - WRECKING/DEMOLITION,16
4267,2014,60626.0,PERMIT - EASY PERMIT PROCESS,108
4268,2014,60626.0,PERMIT - ELECTRIC WIRING,127
4269,2014,60626.0,PERMIT - ELEVATOR EQUIPMENT,14
4270,2014,60626.0,PERMIT - NEW CONSTRUCTION,12
4271,2014,60626.0,PERMIT - REINSTATE REVOKED PMT,3
4272,2014,60626.0,PERMIT - RENOVATION/ALTERATION,90
4273,2014,60626.0,PERMIT - SCAFFOLDING,2
4274,2014,60626.0,PERMIT - SIGNS,24
4275,2014,60626.0,PERMIT - WRECKING/DEMOLITION,3
4276,2014,60628.0,PERMIT - EASY PERMIT PROCESS,259
4277,2014,60628.0,PERMIT - ELECTRIC WIRING,406
4278,2014,60628.0,PERMIT - ELEVATOR EQUIPMENT,13
